C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:0,0.000021, -0.055660, -0.006051, 2261.278564, 605.737366, -0.177017, 0.239295, 
 6_5_2018 19:22:0,0.000021, -0.055660, -0.006051, 2261.278564, 605.737366, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.055660, -0.006051, 2261.278564, 605.737366, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.006051, 2261.278564, 605.737366, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.046405, 2261.278564, 605.737366, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.046405, 2261.278076, 605.737366, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.046405, 2261.278076, 605.730896, -0.177017, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.046405, 2261.278076, 605.730896, -0.177593, 0.248388, 
 6_5_2018 19:22:1,0.000015, -0.017347, -0.046405, 2261.278076, 605.730896, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.017347, -0.046405, 2261.278076, 605.730896, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.046405, 2261.278076, 605.730896, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.000067, 2261.278076, 605.730896, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.000067, 2261.277588, 605.730896, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.000067, 2261.277588, 605.730469, -0.177593, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.000067, 2261.277588, 605.730469, -0.143554, 0.244216, 
 6_5_2018 19:22:2,0.000012, -0.000872, -0.000067, 2261.277588, 605.730469, -0.143554, 0.186740, 
 6_5_2018 19:22:3,0.000002, -0.000872, -0.000067, 2261.277588, 605.730469, -0.143554, 0.186740, 
 6_5_2018 19:22:3,0.000002, 0.000250, -0.000067, 2261.277588, 605.730469, -0.143554, 0.186740, 
 6_5_2018 19:22:3,0.000002, 0.000250, -0.000026, 2261.277588, 605.730469, -0.143554, 0.186740, 
 6_5_2018 19:22:3,0.000002, 0.000250, -0.000026, 2261.277100, 605.730469, -0.143554, 0.186740, 
 6_5_2018 19:22:3,0.000002, 0.000250, -0.000026, 2261.277100, 605.730469, -0.117978, 0.186740, 
 6_5_2018 19:22:3,0.000002, 0.000250, -0.000026, 2261.277100, 605.730469, -0.117978, 0.144110, 
 6_5_2018 19:22:4,-0.000013, 0.000250, -0.000026, 2261.277100, 605.730469, -0.117978, 0.144110, 
 6_5_2018 19:22:4,-0.000013, -0.000587, -0.000026, 2261.277100, 605.730469, -0.117978, 0.144110, 
 6_5_2018 19:22:4,-0.000013, -0.000587, -0.000051, 2261.277100, 605.730469, -0.117978, 0.144110, 
 6_5_2018 19:22:4,-0.000013, -0.000587, -0.000051, 2261.276855, 605.730469, -0.117978, 0.144110, 
 6_5_2018 19:22:4,-0.000013, -0.000587, -0.000051, 2261.276855, 605.730469, -0.098032, 0.144110, 
 6_5_2018 19:22:4,-0.000013, -0.000587, -0.000051, 2261.276855, 605.730469, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000587, -0.000051, 2261.276855, 605.730469, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000051, 2261.276855, 605.730469, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000053, 2261.276855, 605.730469, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000053, 2261.276367, 605.730469, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000053, 2261.276367, 605.730408, -0.098032, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000053, 2261.276367, 605.730408, -0.082803, 0.110877, 
 6_5_2018 19:22:5,-0.000018, -0.000745, -0.000053, 2261.276367, 605.730408, -0.082803, 0.085214, 
 6_5_2018 19:22:6,0.000007, -0.000745, -0.000053, 2261.276367, 605.730408, -0.082803, 0.085214, 
 6_5_2018 19:22:6,0.000007, 0.000229, -0.000053, 2261.276367, 605.730408, -0.082803, 0.085214, 
 6_5_2018 19:22:6,0.000007, 0.000229, -0.000009, 2261.276367, 605.730408, -0.082803, 0.085214, 
 6_5_2018 19:22:6,0.000007, 0.000229, -0.000009, 2261.275879, 605.730408, -0.082803, 0.085214, 
 6_5_2018 19:22:6,0.000007, 0.000229, -0.000009, 2261.275879, 605.730408, -0.071009, 0.085214, 
 6_5_2018 19:22:6,0.000007, 0.000229, -0.000009, 2261.275879, 605.730408, -0.071009, 0.065699, 
